time,latitude,longitude,light,temperature,sound,"cricket temperature probe"
"3/30/2128 20:00:00",,,0.00,53.76,0,19.56105
"3/30/2128 20:00:00",,,0.00,53.76,0,19.6735
"3/30/2128 20:00:00",,,0.00,53.76,0,19.56105
"3/30/2128 20:00:00",,,0.00,53.44,0,19.56105
"3/30/2128 20:00:00",,,0.00,53.44,0,19.56105
"3/30/2128 20:00:00",,,0.00,53.76,0,19.56105
"3/30/2128 20:00:00",,,0.00,53.76,0,19.56105
"3/30/2128 20:00:00",,,0.00,53.44,0,19.56105
"3/30/2128 20:00:00",,,0.00,53.44,0,19.56105
"3/30/2128 20:00:00",,,0.00,53.76,0,19.56105
"3/30/2128 20:00:00",,,0.00,53.44,0,19.56105
"3/30/2128 20:00:00",,,0.00,53.44,0,19.56105
"3/30/2128 20:00:00",,,0.00,53.76,0,19.56105
"3/30/2128 20:00:00",,,0.00,49.89,0,19.56105
"3/30/2128 20:00:00",,,0.00,49.89,0,19.56105
"3/30/2128 20:00:00",,,0.00,53.44,0,19.56105
"3/30/2128 20:00:00",,,0.00,53.76,0,19.56105
"3/30/2128 20:00:00",,,0.00,49.57,0,19.56105
"3/30/2128 20:00:00",,,0.00,53.76,1,19.56105
"3/30/2128 20:00:00",,,0.00,53.44,0,19.56105
"3/30/2128 20:00:00",,,0.00,53.76,0,19.56105
"3/30/2128 20:00:00",,,0.00,53.76,0,19.56105
"3/30/2128 20:00:00",,,0.00,53.76,0,19.56105
"3/30/2128 20:00:00",,,0.00,53.76,0,19.56105
"3/30/2128 20:00:00",,,0.00,53.76,0,19.56105
"3/30/2128 20:00:00",,,0.00,53.76,0,19.6735
"3/30/2128 20:00:00",,,0.00,53.76,0,19.56105
"3/30/2128 20:00:00",,,0.00,53.76,0,19.6735
"3/30/2128 20:00:00",,,0.00,53.44,0,19.6735
"3/30/2128 20:00:00",,,0.00,53.76,0,19.6735
"3/30/2128 20:00:00",,,0.00,53.44,0,19.6735
"3/30/2128 20:00:00",,,0.00,53.76,0,19.6735
"3/30/2128 20:00:00",,,0.00,54.08,0,19.6735
"3/30/2128 20:00:00",,,0.00,53.76,0,19.6735
"3/30/2128 20:00:00",,,0.00,54.08,0,19.6735
"3/30/2128 20:00:00",,,0.00,53.76,0,19.6735
"3/30/2128 20:00:00",,,0.00,54.08,0,19.6735
"3/30/2128 20:00:00",,,0.00,53.76,0,19.6735
"3/30/2128 20:00:00",,,0.00,53.76,0,19.6735
"3/30/2128 20:00:00",,,0.00,53.76,0,19.6735
"3/30/2128 20:00:00",,,0.00,54.08,0,19.6735
"3/30/2128 20:00:00",,,0.00,49.89,0,19.6735
"3/30/2128 20:00:00",,,0.00,54.08,0,19.6735
"3/30/2128 20:00:00",,,0.00,54.08,0,19.6735
"3/30/2128 20:00:00",,,0.00,54.08,0,19.78595
"3/30/2128 20:00:00",,,0.00,54.08,0,19.78595
"3/30/2128 20:00:00",,,0.00,54.08,0,19.78595
"3/30/2128 20:00:00",,,0.00,54.08,0,19.78595
"3/30/2128 20:00:00",,,0.00,54.08,0,19.78595
"3/30/2128 20:00:00",,,0.00,54.08,0,19.78595
"3/30/2128 20:00:00",,,0.00,54.08,0,19.78595
"3/30/2128 20:00:00",,,0.00,54.08,0,19.78595
"3/30/2128 20:00:00",,,0.00,54.08,0,19.78595
"3/30/2128 20:00:00",,,0.00,54.40,0,19.78595
"3/30/2128 20:00:00",,,0.00,54.08,0,19.78595
"3/30/2128 20:00:00",,,0.00,54.08,0,19.78595
"3/30/2128 20:00:00",,,0.00,54.08,0,19.78595
"3/30/2128 20:00:00",,,0.00,54.08,0,19.78595
"3/30/2128 20:00:00",,,0.00,54.08,0,19.78595
"3/30/2128 20:00:00",,,0.00,54.08,0,19.78595
"3/30/2128 20:00:00",,,0.00,54.08,0,19.8984
"3/30/2128 20:00:00",,,0.00,54.40,0,19.8984
"3/30/2128 20:00:00",,,0.00,50.21,0,19.8984
"3/30/2128 20:00:00",,,0.00,54.40,0,19.8984
"3/30/2128 20:00:00",,,0.00,54.40,0,19.8984
"3/30/2128 20:00:00",,,0.00,50.54,0,19.8984
"3/30/2128 20:00:00",,,0.00,50.54,0,19.8984
"3/30/2128 20:00:00",,,0.00,54.08,0,19.8984
"3/30/2128 20:00:00",,,0.00,54.40,0,19.8984
"3/30/2128 20:00:00",,,0.00,54.08,0,19.8984
"3/30/2128 20:00:00",,,0.00,54.08,0,19.8984
"3/30/2128 20:00:00",,,0.00,50.54,0,19.8984
"3/30/2128 20:00:00",,,0.00,54.08,0,19.8984
"3/30/2128 20:00:00",,,0.00,54.40,0,20.01085
"3/30/2128 20:00:00",,,0.00,54.40,0,19.8984
"3/30/2128 20:00:00",,,0.00,54.40,0,20.01085
"3/30/2128 20:00:00",,,0.00,54.08,0,20.01085
"3/30/2128 20:00:00",,,0.00,50.54,0,20.01085
"3/30/2128 20:00:00",,,0.00,54.40,0,20.01085
"3/30/2128 20:00:00",,,0.00,54.40,0,20.01085
"3/30/2128 20:00:00",,,0.00,50.21,0,20.01085
"3/30/2128 20:00:00",,,0.00,54.40,0,20.01085
"3/30/2128 20:00:00",,,0.00,54.40,0,20.01085
"3/30/2128 20:00:00",,,0.00,54.40,0,20.01085
"3/30/2128 20:00:00",,,0.00,54.40,0,20.01085
"3/30/2128 20:00:00",,,0.00,54.40,0,20.01085
"3/30/2128 20:00:00",,,0.00,54.40,0,20.01085
"3/30/2128 20:00:00",,,0.00,54.40,0,20.01085
"3/30/2128 20:00:00",,,0.00,54.40,0,20.01085
"3/30/2128 20:00:00",,,0.00,54.08,0,20.01085
"3/30/2128 20:00:00",,,0.00,54.73,0,20.01085
"3/30/2128 20:00:00",,,0.00,50.54,0,20.01085
"3/30/2128 20:00:00",,,0.00,54.40,0,20.01085
"3/30/2128 20:00:00",,,0.00,54.40,0,20.01085
"3/30/2128 20:00:00",,,0.00,50.54,0,20.01085
"3/30/2128 20:00:00",,,0.00,54.40,0,20.01085
"3/30/2128 20:00:00",,,0.00,54.40,0,20.01085
"3/30/2128 20:00:00",,,0.00,54.40,0,20.01085
"3/30/2128 20:00:00",,,0.00,54.40,0,20.01085
"3/30/2128 20:00:00",,,0.00,54.40,0,20.1233
"3/30/2128 20:00:00",,,0.00,54.40,0,20.01085
"3/30/2128 20:00:00",,,0.00,54.40,0,20.01085
"3/30/2128 20:00:00",,,0.00,54.40,0,20.01085
"3/30/2128 20:00:00",,,0.00,54.40,0,20.01085
"3/30/2128 20:00:00",,,0.00,54.40,0,20.01085
"3/30/2128 20:00:00",,,0.00,54.40,0,20.01085
"3/30/2128 20:00:00",,,0.00,54.40,0,20.1233
"3/30/2128 20:00:00",,,0.00,54.40,0,20.1233
"3/30/2128 20:00:00",,,0.00,54.40,0,20.01085
"3/30/2128 20:00:00",,,0.00,54.40,0,20.01085
"3/30/2128 20:00:00",,,0.00,50.54,0,20.01085
"3/30/2128 20:00:00",,,0.00,54.40,0,20.01085
"3/30/2128 20:00:00",,,0.00,54.40,0,20.01085
"3/30/2128 20:00:00",,,0.00,54.40,0,20.01085
"3/30/2128 20:00:00",,,0.00,54.40,0,20.01085
"3/30/2128 20:00:00",,,0.00,54.40,0,20.01085
"3/30/2128 20:00:00",,,0.00,54.40,0,20.01085
"3/30/2128 20:00:00",,,0.00,54.40,0,20.01085
"3/30/2128 20:00:00",,,0.00,54.40,0,20.01085
"3/30/2128 20:00:00",,,0.00,54.40,0,20.01085
"3/30/2128 20:00:00",,,0.00,54.08,0,20.01085
"3/30/2128 20:00:00",,,0.00,54.40,0,20.01085
"3/30/2128 20:00:00",,,0.00,54.08,0,20.01085
"3/30/2128 20:00:00",,,0.00,54.40,0,20.01085
"3/30/2128 20:00:00",,,0.00,50.54,0,20.01085
"3/30/2128 20:00:00",,,0.00,54.40,0,20.01085
"3/30/2128 20:00:00",,,0.00,54.08,0,20.01085
"3/30/2128 20:00:00",,,0.00,54.40,0,20.01085
"3/30/2128 20:00:00",,,0.00,54.40,0,20.01085
"3/30/2128 20:00:00",,,0.00,54.40,0,20.01085
"3/30/2128 20:00:00",,,0.00,54.08,0,20.01085
"3/30/2128 20:00:00",,,0.00,54.08,0,20.01085
"3/30/2128 20:00:00",,,0.00,54.40,0,20.01085
"3/30/2128 20:00:00",,,0.00,54.40,0,20.01085
"3/30/2128 20:00:00",,,0.00,50.21,0,20.01085
"3/30/2128 20:00:00",,,0.00,54.40,0,20.01085
"3/30/2128 20:00:00",,,0.00,54.08,0,20.01085
"3/30/2128 20:00:00",,,0.00,54.08,0,20.01085
"3/30/2128 20:00:00",,,0.00,54.40,0,20.01085
"3/30/2128 20:00:00",,,0.00,54.08,0,20.01085
"3/30/2128 20:00:00",,,0.00,54.08,0,19.8984
"3/30/2128 20:00:00",,,0.00,54.40,0,19.8984
"3/30/2128 20:00:00",,,0.00,54.08,0,19.8984
"3/30/2128 20:00:00",,,0.00,54.40,0,19.8984
"3/30/2128 20:00:00",,,0.00,54.08,0,19.8984
"3/30/2128 20:00:00",,,0.00,54.08,0,19.8984
"3/30/2128 20:00:00",,,0.00,54.08,0,19.8984
"3/30/2128 20:00:00",,,0.00,54.08,0,19.8984
"3/30/2128 20:00:00",,,0.00,54.08,0,19.8984
"3/30/2128 20:00:00",,,0.00,54.08,0,19.8984
"3/30/2128 20:00:00",,,0.00,54.08,0,19.8984
"3/30/2128 20:00:00",,,0.00,54.08,0,19.8984
"3/30/2128 20:00:00",,,0.00,50.21,0,19.8984
"3/30/2128 20:00:00",,,0.00,54.08,0,19.8984
"3/30/2128 20:00:00",,,0.00,54.08,0,19.8984
"3/30/2128 20:00:00",,,0.00,50.54,0,19.8984
"3/30/2128 20:00:00",,,0.00,54.08,0,19.8984
"3/30/2128 20:00:00",,,0.00,54.08,0,19.8984
"3/30/2128 20:00:00",,,0.00,54.08,0,19.8984
"3/30/2128 20:00:00",,,0.00,54.08,0,19.8984
"3/30/2128 20:00:00",,,0.00,54.08,0,19.8984
"3/30/2128 20:00:00",,,0.00,54.08,0,19.8984
"3/30/2128 20:00:00",,,0.00,54.08,0,19.8984
"3/30/2128 20:00:00",,,0.00,53.76,0,19.8984
"3/30/2128 20:00:00",,,0.00,54.08,0,19.78595
"3/30/2128 20:00:00",,,0.00,50.21,0,19.78595
"3/30/2128 20:00:00",,,0.00,54.08,0,19.78595
"3/30/2128 20:00:00",,,0.00,50.21,0,19.78595
"3/30/2128 20:00:00",,,0.00,53.44,0,19.78595
"3/30/2128 20:00:00",,,0.00,53.76,0,19.78595
"3/30/2128 20:00:00",,,0.00,49.89,0,19.78595
"3/30/2128 20:00:00",,,0.00,53.76,0,19.78595
"3/30/2128 20:00:00",,,0.00,54.08,0,19.78595
"3/30/2128 20:00:00",,,0.00,54.08,0,19.78595
"3/30/2128 20:00:00",,,0.00,54.08,0,19.78595
"3/30/2128 20:00:00",,,0.00,53.76,0,19.78595
"3/30/2128 20:00:00",,,0.00,53.76,0,19.78595
"3/30/2128 20:00:00",,,0.00,54.08,0,19.78595
"3/30/2128 20:00:00",,,0.00,54.08,0,19.78595
"3/30/2128 20:00:00",,,0.00,53.76,0,19.78595
"3/30/2128 20:00:00",,,0.00,53.76,0,19.78595
"3/30/2128 20:00:00",,,0.00,54.08,0,19.78595
"3/30/2128 20:00:00",,,0.00,53.76,0,19.6735
"3/30/2128 20:00:00",,,0.00,53.76,0,19.6735
"3/30/2128 20:00:00",,,0.00,53.76,0,19.6735
"3/30/2128 20:00:00",,,0.00,53.76,0,19.6735
"3/30/2128 20:00:00",,,0.00,53.76,0,19.6735
"3/30/2128 20:00:00",,,0.00,49.89,0,19.6735
"3/30/2128 20:00:00",,,0.00,53.76,0,19.6735
"3/30/2128 20:00:00",,,0.00,53.76,0,19.6735
"3/30/2128 20:00:00",,,0.00,53.76,0,19.6735
"3/30/2128 20:00:00",,,0.00,53.76,0,19.6735
"3/30/2128 20:00:00",,,0.00,53.76,0,19.56105
"3/30/2128 20:00:00",,,0.00,53.76,0,19.56105
"3/30/2128 20:00:00",,,0.00,53.76,0,19.56105
"3/30/2128 20:00:00",,,0.00,53.76,0,19.56105
"3/30/2128 20:00:00",,,0.00,53.76,0,19.56105
"3/30/2128 20:00:00",,,0.00,53.76,0,19.56105
"3/30/2128 20:00:00",,,0.00,53.76,0,19.56105
"3/30/2128 20:00:00",,,0.00,53.76,0,19.56105
"3/30/2128 20:00:00",,,0.00,53.76,0,19.56105
"3/30/2128 20:00:00",,,0.00,53.44,0,19.56105
"3/30/2128 20:00:00",,,0.00,53.44,0,19.56105
"3/30/2128 20:00:00",,,0.00,50.21,0,19.4486
"3/30/2128 20:00:00",,,0.00,53.44,0,19.56105
"3/30/2128 20:00:00",,,0.00,53.76,0,19.56105
"3/30/2128 20:00:00",,,0.00,53.76,0,19.4486
"3/30/2128 20:00:00",,,0.00,53.44,0,19.4486
"3/30/2128 20:00:00",,,0.00,53.44,0,19.4486
"3/30/2128 20:00:00",,,0.00,49.89,0,19.4486
"3/30/2128 20:00:00",,,0.00,49.89,0,19.4486
"3/30/2128 20:00:00",,,0.00,53.44,0,19.4486
"3/30/2128 20:00:00",,,0.00,53.44,0,19.4486
"3/30/2128 20:00:00",,,0.00,53.44,0,19.4486
"3/30/2128 20:00:00",,,0.00,53.76,0,19.4486
"3/30/2128 20:00:00",,,0.00,53.44,0,19.4486
"3/30/2128 20:00:00",,,0.00,53.44,0,19.4486
"3/30/2128 20:00:00",,,0.00,53.44,0,19.4486
"3/30/2128 20:00:00",,,0.00,53.44,0,19.4486
"3/30/2128 20:00:00",,,0.00,53.44,0,19.4486
"3/30/2128 20:00:00",,,0.00,53.44,0,19.4486
"3/30/2128 20:00:00",,,0.00,53.44,0,19.4486
"3/30/2128 20:00:00",,,0.00,53.44,0,19.4486
"3/30/2128 20:00:00",,,0.00,53.44,0,19.33615
"3/30/2128 20:00:00",,,0.00,53.44,0,19.33615
"3/30/2128 20:00:00",,,0.00,49.57,0,19.33615
"3/30/2128 20:00:00",,,0.00,49.57,0,19.33615
"3/30/2128 20:00:00",,,0.00,49.57,0,19.33615
"3/30/2128 20:00:00",,,0.00,53.44,0,19.33615
"3/30/2128 20:00:00",,,0.00,53.44,0,19.33615
"3/30/2128 20:00:00",,,0.00,53.44,0,19.33615
"3/30/2128 20:00:00",,,0.00,49.25,0,19.33615
"3/30/2128 20:00:00",,,0.00,53.44,0,19.33615
"3/30/2128 20:00:00",,,0.00,53.44,0,19.2237
"3/30/2128 20:00:00",,,0.00,53.12,0,19.33615
"3/30/2128 20:00:00",,,0.00,53.44,0,19.33615
"3/30/2128 20:00:00",,,0.00,53.12,0,19.2237
"3/30/2128 20:00:00",,,0.00,53.12,0,19.2237
"3/30/2128 20:00:00",,,0.00,53.44,0,19.2237
"3/30/2128 20:00:00",,,0.00,53.44,0,19.2237
"3/30/2128 20:00:00",,,0.00,53.12,0,19.2237
"3/30/2128 20:00:00",,,0.00,53.44,0,19.2237
"3/30/2128 20:00:00",,,0.00,53.12,0,19.2237
"3/30/2128 20:00:00",,,0.00,53.12,0,19.11125
"3/30/2128 20:00:00",,,0.00,53.44,0,19.11125
"3/30/2128 20:00:00",,,0.00,53.12,0,19.11125
"3/30/2128 20:00:00",,,0.00,53.12,0,19.11125
"3/30/2128 20:00:00",,,0.00,53.12,0,19.11125
"3/30/2128 20:00:00",,,0.00,53.12,0,19.11125
"3/30/2128 20:00:00",,,0.00,53.12,0,18.9988
"3/30/2128 20:00:00",,,0.00,53.12,0,18.9988
"3/30/2128 20:00:00",,,0.00,53.12,0,18.9988
"3/30/2128 20:00:00",,,0.00,53.12,0,18.9988
"3/30/2128 20:00:00",,,0.00,53.12,0,18.9988
"3/30/2128 20:00:00",,,0.00,53.12,0,18.9988
"3/30/2128 20:00:00",,,0.00,53.12,0,18.9988
"3/30/2128 20:00:00",,,0.00,52.79,0,18.9988
"3/30/2128 20:00:00",,,0.00,53.12,0,18.9988
"3/30/2128 20:00:00",,,0.00,53.12,0,18.9988
"3/30/2128 20:00:00",,,0.00,48.93,0,18.9988
"3/30/2128 20:00:00",,,0.00,52.79,0,18.9988
"3/30/2128 20:00:00",,,0.00,49.25,0,18.9988
"3/30/2128 20:00:00",,,0.00,53.12,0,18.9988
"3/30/2128 20:00:00",,,0.00,53.12,0,18.9988
"3/30/2128 20:00:00",,,0.00,52.79,0,18.9988
"3/30/2128 20:00:00",,,0.00,53.12,0,18.9988
"3/30/2128 20:00:00",,,0.00,53.12,0,18.9988
"3/30/2128 20:00:00",,,0.00,53.12,0,18.9988
"3/30/2128 20:00:00",,,0.00,52.79,0,18.9988
"3/30/2128 20:00:00",,,0.00,53.12,0,18.9988
"3/30/2128 20:00:00",,,0.00,53.12,0,18.9988
"3/30/2128 20:00:00",,,0.00,52.79,0,18.9988
"3/30/2128 20:00:00",,,0.00,52.79,0,18.9988
"3/30/2128 20:00:00",,,0.00,52.79,0,18.9988
"3/30/2128 20:00:00",,,0.00,53.12,0,18.88635
"3/30/2128 20:00:00",,,0.00,52.79,0,18.88635
"3/30/2128 20:00:00",,,0.00,52.79,0,18.88635
"3/30/2128 20:00:00",,,0.00,53.12,0,18.88635
"3/30/2128 20:00:00",,,0.00,52.79,0,18.88635
"3/30/2128 20:00:00",,,0.00,53.12,0,18.88635
"3/30/2128 20:00:00",,,0.00,52.79,0,18.88635
"3/30/2128 20:00:00",,,0.00,53.12,0,18.88635
"3/30/2128 20:00:00",,,0.00,52.79,0,18.88635
"3/30/2128 20:00:00",,,0.00,52.79,0,18.88635
"3/30/2128 20:00:00",,,0.00,53.12,0,18.88635
"3/30/2128 20:00:00",,,0.00,48.93,0,18.88635
"3/30/2128 20:00:00",,,0.00,49.25,0,18.88635
"3/30/2128 20:00:00",,,0.00,52.79,0,18.88635
"3/30/2128 20:00:00",,,0.00,53.12,0,18.88635
"3/30/2128 20:00:00",,,0.00,52.79,0,18.88635
"3/30/2128 20:00:00",,,0.00,53.12,0,18.88635
"3/30/2128 20:00:00",,,0.00,52.79,0,18.88635
"3/30/2128 20:00:00",,,0.00,52.79,0,18.88635
"3/30/2128 20:00:00",,,0.00,53.12,0,18.88635
"3/30/2128 20:00:00",,,0.00,52.79,0,18.88635
"3/30/2128 20:00:00",,,0.00,48.93,0,18.88635
"3/30/2128 20:00:00",,,0.00,52.79,0,18.88635
"3/30/2128 20:00:00",,,0.00,52.79,0,18.88635
"3/30/2128 20:00:00",,,0.00,52.79,0,18.88635
"3/30/2128 20:00:00",,,0.00,52.79,0,18.7739
"3/30/2128 20:00:00",,,0.00,53.12,0,18.88635
"3/30/2128 20:00:00",,,0.00,52.79,0,18.88635
"3/30/2128 20:00:00",,,0.00,52.79,0,18.88635
"3/30/2128 20:00:00",,,0.00,52.79,0,18.88635
"3/30/2128 20:00:00",,,0.00,52.79,0,18.88635
"3/30/2128 20:00:00",,,0.00,52.79,0,18.88635
"3/30/2128 20:00:00",,,0.00,49.25,0,18.7739
"3/30/2128 20:00:00",,,0.00,53.12,0,18.88635
"3/30/2128 20:00:00",,,0.00,49.25,0,18.7739
"3/30/2128 20:00:00",,,0.00,52.79,0,18.7739
"3/30/2128 20:00:00",,,0.00,52.79,0,18.7739
"3/30/2128 20:00:00",,,0.00,52.79,0,18.7739
"3/30/2128 20:00:00",,,0.00,52.79,0,18.7739
"3/30/2128 20:00:00",,,0.00,52.79,0,18.7739
"3/30/2128 20:00:00",,,0.00,52.79,0,18.7739
"3/30/2128 20:00:00",,,0.00,52.79,0,18.7739
"3/30/2128 20:00:00",,,0.00,52.79,0,18.7739
"3/30/2128 20:00:00",,,0.00,52.79,0,18.7739
"3/30/2128 20:00:00",,,0.00,52.79,0,18.7739
"3/30/2128 20:00:00",,,0.00,52.79,0,18.7739
"3/30/2128 20:00:00",,,0.00,52.79,0,18.7739
"3/30/2128 20:00:00",,,0.00,52.79,0,18.7739
"3/30/2128 20:00:00",,,0.00,52.79,0,18.7739
"3/30/2128 20:00:00",,,0.00,48.93,0,18.7739
"3/30/2128 20:00:00",,,0.00,52.79,0,18.7739
"3/30/2128 20:00:00",,,0.00,52.47,0,18.7739
"3/30/2128 20:00:00",,,0.00,52.79,0,18.7739
"3/30/2128 20:00:00",,,0.00,52.79,0,18.7739
"3/30/2128 20:00:00",,,0.00,52.79,0,18.7739
"3/30/2128 20:00:00",,,0.00,52.79,0,18.7739
"3/30/2128 20:00:00",,,0.00,49.25,0,18.7739
"3/30/2128 20:00:00",,,0.00,52.79,0,18.7739
"3/30/2128 20:00:00",,,0.00,52.79,0,18.7739
"3/30/2128 20:00:00",,,0.00,52.79,0,18.7739
"3/30/2128 20:00:00",,,0.00,52.79,0,18.7739
"3/30/2128 20:00:00",,,0.00,52.47,0,18.7739
"3/30/2128 20:00:00",,,0.00,52.79,0,18.7739
"3/30/2128 20:00:00",,,0.00,52.79,0,18.7739
"3/30/2128 20:00:00",,,0.00,52.79,0,18.7739
"3/30/2128 20:00:00",,,0.00,52.79,0,18.7739
"3/30/2128 20:00:00",,,0.00,48.93,0,18.7739
"3/30/2128 20:00:00",,,0.00,52.79,0,18.7739
"3/30/2128 20:00:00",,,0.00,52.79,0,18.7739
"3/30/2128 20:00:00",,,0.00,52.79,0,18.7739
"3/30/2128 20:00:00",,,0.00,52.79,0,18.66145
"3/30/2128 20:00:00",,,0.00,52.79,0,18.66145
"3/30/2128 20:00:00",,,0.00,52.79,0,18.66145
"3/30/2128 20:00:00",,,0.00,48.93,0,18.66145
"3/30/2128 20:00:00",,,0.00,52.79,0,18.66145
"3/30/2128 20:00:00",,,0.00,52.47,0,18.66145
"3/30/2128 20:00:00",,,0.00,48.93,0,18.66145
"3/30/2128 20:00:00",,,0.00,52.79,0,18.66145
"3/30/2128 20:00:00",,,0.00,48.93,0,18.66145
"3/30/2128 20:00:00",,,0.00,52.79,0,18.66145
"3/30/2128 20:00:00",,,0.00,52.79,0,18.66145
"3/30/2128 20:00:00",,,0.00,52.79,0,18.66145
"3/30/2128 20:00:00",,,0.00,48.93,0,18.66145
"3/30/2128 20:00:00",,,0.00,52.47,0,18.66145
"3/30/2128 20:00:00",,,0.00,52.79,0,18.66145
"3/30/2128 20:00:00",,,0.00,52.79,0,18.66145
"3/30/2128 20:00:00",,,0.00,48.93,0,18.66145
"3/30/2128 20:00:00",,,0.00,48.60,0,18.66145
"3/30/2128 20:00:00",,,0.00,52.79,0,18.66145
"3/30/2128 20:00:00",,,0.00,52.79,0,18.66145
"3/30/2128 20:00:00",,,0.00,52.79,0,18.66145
"3/30/2128 20:00:00",,,0.00,52.79,0,18.66145
"3/30/2128 20:00:00",,,0.00,52.79,0,18.66145
"3/30/2128 20:00:00",,,0.00,52.79,0,18.66145
"3/30/2128 20:00:00",,,0.00,52.47,0,18.5490
"3/30/2128 20:00:00",,,0.00,52.79,0,18.66145
"3/30/2128 20:00:00",,,0.00,52.79,0,18.66145
"3/30/2128 20:00:00",,,0.00,52.79,0,18.66145
"3/30/2128 20:00:00",,,0.00,52.79,0,18.66145
"3/30/2128 20:00:00",,,0.00,52.79,0,18.5490
"3/30/2128 20:00:00",,,0.00,52.79,0,18.5490
"3/30/2128 20:00:00",,,0.00,52.79,0,18.5490
"3/30/2128 20:00:00",,,0.00,52.79,0,18.5490
"3/30/2128 20:00:00",,,0.00,52.47,0,18.5490
"3/30/2128 20:00:00",,,0.00,52.47,0,18.5490
"3/30/2128 20:00:00",,,0.00,52.79,0,18.5490
"3/30/2128 20:00:00",,,0.00,48.60,0,18.5490
"3/30/2128 20:00:00",,,0.00,52.47,0,18.5490
"3/30/2128 20:00:00",,,0.00,52.79,0,18.5490
"3/30/2128 20:00:00",,,0.00,52.79,0,18.5490
"3/30/2128 20:00:00",,,0.00,52.47,0,18.5490
"3/30/2128 20:00:00",,,0.00,48.60,0,18.5490
"3/30/2128 20:00:00",,,0.00,48.60,0,18.5490
"3/30/2128 20:00:00",,,0.00,52.79,0,18.5490
"3/30/2128 20:00:00",,,0.00,52.79,0,18.5490
"3/30/2128 20:00:00",,,0.00,52.79,0,18.5490
"3/30/2128 20:00:00",,,0.00,52.47,0,18.5490
"3/30/2128 20:00:00",,,0.00,52.47,0,18.5490
"3/30/2128 20:00:00",,,0.00,52.79,0,18.5490
"3/30/2128 20:00:00",,,0.00,52.79,0,18.5490
"3/30/2128 20:00:00",,,0.00,52.79,0,18.5490
"3/30/2128 20:00:00",,,0.00,52.47,0,18.5490
"3/30/2128 20:00:00",,,0.00,52.79,0,18.5490
"3/30/2128 20:00:00",,,0.00,48.60,0,18.5490
